question_id,character_id,profession,difficulty,field_key,question_text,correct_answer,options_json
night_watcher_likes_easy,night_watcher,hunter,easy,likes,該角色喜歡？,小鳥、月亮、母親、聽書,"[""運動會"",""小鳥、月亮、母親、聽書"",""杜松、斧頭""]"
night_watcher_dislikes_easy,night_watcher,hunter,easy,dislikes,該角色討厭？,狩獵者、看書,"[""黑暗的環境、鳥類的叫聲"",""狩獵者、看書"",""運動系的人、軟弱的人""]"
night_watcher_representative_s_tier_costume_easy,night_watcher,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,哲人石,"[""哲人石"",""KING-h1"",""珍奇櫃""]"
night_watcher_representative_a_tier_costume_easy,night_watcher,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,蝕日者、此刻萬籟俱寂,"[""黑鷲"",""蝕日者、此刻萬籟俱寂"",""海鹽特調、裁決之酒""]"
night_watcher_abyss_s_or_a_costume_easy,night_watcher,hunter,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,KNIGHT-c3、四不像、隱形人,"[""紅菱豔、猩紅新娘、致命溫柔"",""夢境中的愛麗絲、恐懼的舊影、伊布"",""KNIGHT-c3、四不像、隱形人""]"
night_watcher_cn_release_date_hard,night_watcher,hunter,hard,cn_release_date,該角色的上線日期為？,2023-03-02,"[""2019-10-17"",""2018-10-18"",""2023-03-02""]"
night_watcher_cn_voice_actor_hard,night_watcher,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,安志,"[""劉北辰"",""安志"",""李棟婷""]"
opera_singer_manor_name_easy,opera_singer,hunter,easy,manor_name,該角色在莊園的名字是？,桑格莉婭,"[""伊萊·克拉克"",""桑格莉婭"",""芬森·亨特""]"
opera_singer_real_name_easy,opera_singer,hunter,easy,real_name,該角色的本名是？,桑格莉婭,"[""麥克·莫頓"",""馬蒂亞斯·切爾寧"",""桑格莉婭""]"
opera_singer_alias_easy,opera_singer,hunter,easy,alias,玩家可能怎麼稱呼該角色？,婭婭,"[""軍火商"",""約約"",""婭婭""]"
opera_singer_camp_easy,opera_singer,hunter,easy,camp,該角色的陣營是？,監管者,"[""求生者"",""監管者""]"
opera_singer_birthday_or_anniversary_easy,opera_singer,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,9月28日,"[""9月28日"",""8月4日"",""12月21日""]"
opera_singer_gender_easy,opera_singer,hunter,easy,gender,該角色的性別是？,女,"[""女"",""男""]"
opera_singer_likes_easy,opera_singer,hunter,easy,likes,該角色喜歡？,溫柔的人,"[""充滿戲劇性的故事，有名的演出舞臺"",""溫柔的人"",""獅子、舞台燈""]"
opera_singer_dislikes_easy,opera_singer,hunter,easy,dislikes,該角色討厭？,粗暴的人,"[""粗暴的人"",""郊狼"",""城市、喧囂的地方""]"
opera_singer_representative_s_tier_costume_easy,opera_singer,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,巴薩麗莎,"[""黃金蛋糕"",""不屈的信仰"",""巴薩麗莎""]"
opera_singer_representative_a_tier_costume_easy,opera_singer,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,幕外之音、拂曉女士、電光之音,"[""小紅帽、心鎖"",""幕外之音、拂曉女士、電光之音"",""夜潮、貝拉夫人""]"
opera_singer_cn_release_date_hard,opera_singer,hunter,hard,cn_release_date,該角色的上線日期為？,2023-06-21,"[""2019-02-28"",""2018-12-06"",""2023-06-21""]"
opera_singer_cn_voice_actor_hard,opera_singer,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,謝瑩,"[""王宇航"",""謝瑩"",""馬洋""]"
opera_singer_experiment_code_hard,opera_singer,hunter,hard,experiment_code,該角色的實驗代號為？,3-1-4,"[""5-0-2"",""3-1-4"",""5-?-4""]"
fool_gold_manor_name_easy,fool_gold,hunter,easy,manor_name,該角色在莊園的名字是？,諾頓·坎貝爾,"[""庫特·弗蘭克"",""菲歐娜·吉爾曼"",""諾頓·坎貝爾""]"
fool_gold_real_name_easy,fool_gold,hunter,easy,real_name,該角色的本名是？,諾頓·坎貝爾,"[""芬森·亨特"",""諾頓·坎貝爾"",""里奧·貝克""]"
fool_gold_alias_easy,fool_gold,hunter,easy,alias,玩家可能怎麼稱呼該角色？,圓圓金,"[""牛爺爺"",""小兌兌"",""圓圓金""]"
fool_gold_camp_easy,fool_gold,hunter,easy,camp,該角色的陣營是？,監管者,"[""監管者"",""求生者""]"
fool_gold_birthday_or_anniversary_easy,fool_gold,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,3月19日,"[""8月8日"",""3月19日"",""1月3日""]"
fool_gold_gender_easy,fool_gold,hunter,easy,gender,該角色的性別是？,男,"[""女"",""男""]"
fool_gold_likes_easy,fool_gold,hunter,easy,likes,該角色喜歡？,貴重金屬、天然寶石,"[""貴重金屬、天然寶石"",""松露蛋糕、希臘神話"",""化學實驗、人體實驗""]"
fool_gold_dislikes_easy,fool_gold,hunter,easy,dislikes,該角色討厭？,漆黑封閉的環境,"[""粗魯的"",""漆黑封閉的環境"",""嘈雜的地方、循規蹈矩""]"
fool_gold_representative_s_tier_costume_easy,fool_gold,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,罪惡熔火,"[""\""華生小姐\"""",""舞獅"",""罪惡熔火""]"
fool_gold_representative_a_tier_costume_easy,fool_gold,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,隕星,"[""信使、瓦姬特"",""隕星"",""逃罪之人、星辰""]"
fool_gold_abyss_s_or_a_costume_easy,fool_gold,hunter,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,淘金客、解離、輝銻礦,"[""時之獵手、聚光燈下、窺伺之心"",""木蘭、填海平、黑鴉"",""淘金客、解離、輝銻礦""]"
fool_gold_cn_release_date_hard,fool_gold,hunter,hard,cn_release_date,該角色的上線日期為？,2023-11-02,"[""2018-06-14"",""2018-04-02"",""2023-11-02""]"
fool_gold_cn_voice_actor_hard,fool_gold,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,劉雨軒,"[""張文鈺"",""劉雨軒"",""劉飛""]"
shadow_of_time_and_space_manor_name_easy,shadow_of_time_and_space,hunter,easy,manor_name,該角色在莊園的名字是？,“艾維”,"[""克利切·皮爾森"",""溫迪·福特"",""“艾維”""]"
shadow_of_time_and_space_real_name_easy,shadow_of_time_and_space,hunter,easy,real_name,該角色的本名是？,艾維·勞森,"[""艾維·勞森"",""哈斯塔"",""凱文·阿尤索""]"
shadow_of_time_and_space_former_name_easy,shadow_of_time_and_space,hunter,easy,former_name,該角色的曾用名是？,艾維·勞森,"[""艾維·勞森"",""伽拉泰亞·克勞德"",""瑪嘉蕾莎·哈麗""]"
shadow_of_time_and_space_alias_easy,shadow_of_time_and_space,hunter,easy,alias,玩家可能怎麼稱呼該角色？,iv,"[""iv"",""電擊小子"",""大表哥""]"
shadow_of_time_and_space_camp_easy,shadow_of_time_and_space,hunter,easy,camp,該角色的陣營是？,監管者,"[""求生者"",""監管者""]"
shadow_of_time_and_space_birthday_or_anniversary_easy,shadow_of_time_and_space,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,10月21日,"[""2月1日"",""3月19日"",""10月21日""]"
shadow_of_time_and_space_gender_easy,shadow_of_time_and_space,hunter,easy,gender,該角色的性別是？,女,"[""男"",""女""]"
shadow_of_time_and_space_likes_easy,shadow_of_time_and_space,hunter,easy,likes,該角色喜歡？,圖書館、家人、深秋,"[""圖書館、家人、深秋"",""看書、文字記錄、研究法律"",""獅子、舞台燈""]"
shadow_of_time_and_space_dislikes_easy,shadow_of_time_and_space,hunter,easy,dislikes,該角色討厭？,鏡子、畸形的浸制標本、公共發言,"[""鏡子、畸形的浸制標本、公共發言"",""虐待動物的人、獵奇表演"",""炸藥""]"
shadow_of_time_and_space_representative_s_tier_costume_easy,shadow_of_time_and_space,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,墨菲斯的門廊,"[""溯光"",""交響挽歌"",""墨菲斯的門廊""]"
shadow_of_time_and_space_representative_a_tier_costume_easy,shadow_of_time_and_space,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,"""有機磷""、共赴深處","[""織夢兔"",""\""有機磷\""、共赴深處"",""結晶體、耶夢加得""]"
shadow_of_time_and_space_cn_release_date_hard,shadow_of_time_and_space,hunter,hard,cn_release_date,該角色的上線日期為？,2024-03-21,"[""2019-01-24"",""2024-03-21"",""2023-08-31""]"
shadow_of_time_and_space_cn_voice_actor_hard,shadow_of_time_and_space,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,盧曉彤,"[""安志"",""盧曉彤"",""馬洋""]"
lame_sheep_manor_name_easy,lame_sheep,hunter,easy,manor_name,該角色在莊園的名字是？,傑弗里·博納維塔,"[""帕緹夏·多里瓦爾"",""戚十一"",""傑弗里·博納維塔""]"
lame_sheep_real_name_easy,lame_sheep,hunter,easy,real_name,該角色的本名是？,傑弗里·博納維塔,"[""傑弗里·博納維塔"",""安東尼奧"",""溫迪·福特""]"
lame_sheep_alias_easy,lame_sheep,hunter,easy,alias,玩家可能怎麼稱呼該角色？,傑弗里寶寶,"[""傑弗里寶寶"",""四刀哥"",""貓貓人""]"
lame_sheep_camp_easy,lame_sheep,hunter,easy,camp,該角色的陣營是？,監管者,"[""求生者"",""監管者""]"
lame_sheep_birthday_or_anniversary_easy,lame_sheep,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,10月4日,"[""5月21日"",""10月4日"",""1月12日""]"
lame_sheep_gender_easy,lame_sheep,hunter,easy,gender,該角色的性別是？,男,"[""男"",""女""]"
lame_sheep_likes_easy,lame_sheep,hunter,easy,likes,該角色喜歡？,森林、有活力的生命,"[""拉格比足球、葡萄酒"",""飛禽"",""森林、有活力的生命""]"
lame_sheep_dislikes_easy,lame_sheep,hunter,easy,dislikes,該角色討厭？,虐待動物的人、獵奇表演,"[""虐待動物的人、獵奇表演"",""粗魯的"",""疼痛、醫院""]"
lame_sheep_representative_s_tier_costume_easy,lame_sheep,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,灰雲,"[""烏撒來客"",""KING-h1"",""灰雲""]"
lame_sheep_representative_a_tier_costume_easy,lame_sheep,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,此地禁行,"[""試運者、流螢"",""寒晶、尋寶貴族"",""此地禁行""]"
lame_sheep_cn_release_date_hard,lame_sheep,hunter,hard,cn_release_date,該角色的上線日期為？,2024-08-22,"[""2022-08-25"",""2024-08-22"",""2018-04-02""]"
lame_sheep_cn_voice_actor_hard,lame_sheep,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,許棕哲,"[""許棕哲"",""苗子"",""賀若帆""]"
noisy_manor_name_easy,noisy,hunter,easy,manor_name,該角色在莊園的名字是？,麥克·莫頓,"[""巴爾克"",""麥克·莫頓"",""艾瑪·伍茲""]"
noisy_real_name_easy,noisy,hunter,easy,real_name,該角色的本名是？,麥克·莫頓,"[""威爾·羅比/威爾·馬克/威爾·史帝夫"",""謝必安/范無咎"",""麥克·莫頓""]"
noisy_alias_easy,noisy,hunter,easy,alias,玩家可能怎麼稱呼該角色？,大麥,"[""牙牙"",""大麥"",""巫巫""]"
noisy_camp_easy,noisy,hunter,easy,camp,該角色的陣營是？,監管者,"[""求生者"",""監管者""]"
noisy_birthday_or_anniversary_easy,noisy,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,6月1日,"[""10月21日"",""6月1日"",""8月7日""]"
noisy_gender_easy,noisy,hunter,easy,gender,該角色的性別是？,男,"[""男"",""女""]"
noisy_likes_easy,noisy,hunter,easy,likes,該角色喜歡？,獅子、舞台燈,"[""書籍、音樂、科學實驗"",""獅子、舞台燈"",""有品位的奢侈品""]"
noisy_dislikes_easy,noisy,hunter,easy,dislikes,該角色討厭？,暴力和粗魯的傢伙,"[""暴力和粗魯的傢伙"",""尖銳的東西"",""睡眠、縫紉、狂信徒""]"
noisy_representative_s_tier_costume_easy,noisy,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,星之王,"[""死生之諭"",""星之王"",""交響挽歌""]"
noisy_representative_a_tier_costume_easy,noisy,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,黑鷲,"[""紅衣人、至萬千無言者"",""茶話會、祈雨珠"",""黑鷲""]"
noisy_abyss_s_or_a_costume_easy,noisy,hunter,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,隱於夜色中,"[""隱於夜色中"",""\""D.M\""、宿醉、浮士德"",""撒瑪拉、《卡門》、\""緋\""""]"
noisy_cn_release_date_hard,noisy,hunter,hard,cn_release_date,該角色的上線日期為？,2024-11-14,"[""2019-10-17"",""2024-11-14"",""2019-07-18""]"
noisy_cn_voice_actor_hard,noisy,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,翟巍,"[""穆雪婷"",""翟巍"",""李元韜""]"
grocery_merchant_manor_name_easy,grocery_merchant,hunter,easy,manor_name,該角色在莊園的名字是？,瓦倫蒂娜·雅加·瓦西裡耶娃,"[""瓦倫蒂娜·雅加·瓦西裡耶娃"",""瑪格麗莎·澤萊"",""里奧""]"
grocery_merchant_real_name_easy,grocery_merchant,hunter,easy,real_name,該角色的本名是？,瓦倫蒂娜·雅加·瓦西裡耶娃,"[""瓦倫蒂娜·雅加·瓦西裡耶娃"",""諾頓·坎貝爾"",""克萊奧·德克魯""]"
grocery_merchant_nickname_easy,grocery_merchant,hunter,easy,nickname,該角色的小名是？,瓦利婭,"[""奧菲"",""瓦利婭"",""小洛倫茲""]"
grocery_merchant_alias_easy,grocery_merchant,hunter,easy,alias,玩家可能怎麼稱呼該角色？,老奶,"[""小黑小白"",""微調哥"",""老奶""]"
grocery_merchant_camp_easy,grocery_merchant,hunter,easy,camp,該角色的陣營是？,監管者,"[""求生者"",""監管者""]"
grocery_merchant_birthday_or_anniversary_easy,grocery_merchant,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,6月22日,"[""3月17日"",""10月31日"",""6月22日""]"
grocery_merchant_gender_easy,grocery_merchant,hunter,easy,gender,該角色的性別是？,女,"[""女"",""男""]"
grocery_merchant_likes_easy,grocery_merchant,hunter,easy,likes,該角色喜歡？,小孩和圓滿的家庭，寶石、金幣之類亮閃閃的玩意,"[""小孩和圓滿的家庭，寶石、金幣之類亮閃閃的玩意"",""看書、文字記錄、研究法律"",""松露蛋糕、希臘神話""]"
grocery_merchant_dislikes_easy,grocery_merchant,hunter,easy,dislikes,該角色討厭？,暴力的人,"[""運動系的人、微笑小丑"",""火焰、陽光"",""暴力的人""]"
grocery_merchant_representative_s_tier_costume_easy,grocery_merchant,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,自由之愛,"[""自由之愛"",""十三娘"",""今夜不再""]"
grocery_merchant_representative_a_tier_costume_easy,grocery_merchant,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,悲愴簧管,"[""悲愴簧管"",""查吉、狂歡時刻、裁紙機"",""空""]"
grocery_merchant_cn_release_date_hard,grocery_merchant,hunter,hard,cn_release_date,該角色的上線日期為？,2025-04-24,"[""2022-08-04"",""2024-03-21"",""2025-04-24""]"
grocery_merchant_cn_voice_actor_hard,grocery_merchant,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,盧曉彤,"[""徐翔"",""王宇航"",""盧曉彤""]"
billiard_player_manor_name_easy,billiard_player,hunter,easy,manor_name,該角色在莊園的名字是？,馬庫斯·索恩,"[""埃米爾"",""馬庫斯·索恩"",""薇拉·奈爾""]"
billiard_player_real_name_easy,billiard_player,hunter,easy,real_name,該角色的本名是？,馬庫斯·索恩,"[""艾達·梅斯默"",""謝必安/范無咎"",""馬庫斯·索恩""]"
billiard_player_alias_easy,billiard_player,hunter,easy,alias,玩家可能怎麼稱呼該角色？,小獅子,"[""曲曲"",""小獅子"",""漁漁""]"
billiard_player_camp_easy,billiard_player,hunter,easy,camp,該角色的陣營是？,監管者,"[""求生者"",""監管者""]"
billiard_player_gender_easy,billiard_player,hunter,easy,gender,該角色的性別是？,男,"[""女"",""男""]"
billiard_player_representative_s_tier_costume_easy,billiard_player,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,"""自由領袖""D","[""死靈師"",""\""自由領袖\""D"",""花祭""]"
billiard_player_representative_a_tier_costume_easy,billiard_player,hunter,easy,representative_a_tier_costume,該角色擁有哪些時裝？,幽夜終章,"[""幽夜終章"",""惡之源、石榴碟小姐"",""熔岩蛋糕""]"
billiard_player_cn_release_date_hard,billiard_player,hunter,hard,cn_release_date,該角色的上線日期為？,2025-08-28,"[""2025-08-28"",""2026-02-05"",""2021-03-18""]"
billiard_player_cn_voice_actor_hard,billiard_player,hunter,hard,cn_voice_actor,該角色的中文配音演員為？,呂書君,"[""呂書君"",""劉以嘉"",""孫曄""]"
billiard_player_experiment_code_hard,billiard_player,hunter,hard,experiment_code,該角色的實驗代號為？,3-1-5,"[""5-0-2"",""6-1-4"",""3-1-5""]"
queen_bee_manor_name_easy,queen_bee,hunter,easy,manor_name,該角色在莊園的名字是？,梅莉·普林尼,"[""梅莉·普林尼"",""愛麗絲·德羅斯"",""阿曼達·加蒂斯""]"
queen_bee_real_name_easy,queen_bee,hunter,easy,real_name,該角色的本名是？,梅莉·恩德洛武,"[""梅莉·恩德洛武"",""麥克·莫頓"",""伊萊·克拉克""]"
queen_bee_former_name_easy,queen_bee,hunter,easy,former_name,該角色的曾用名是？,梅莉·恩德洛武,"[""約瑟夫·德拉索恩斯"",""梅莉·恩德洛武"",""克洛伊·奈爾""]"
queen_bee_alias_easy,queen_bee,hunter,easy,alias,玩家可能怎麼稱呼該角色？,蜂蜂,"[""蝶后"",""蜂蜂"",""iv""]"
queen_bee_camp_easy,queen_bee,hunter,easy,camp,該角色的陣營是？,監管者,"[""求生者"",""監管者""]"
queen_bee_birthday_or_anniversary_easy,queen_bee,hunter,easy,birthday_or_anniversary,該角色的生日／紀念日是？,12月22日,"[""3月19日"",""2月18日"",""12月22日""]"
queen_bee_gender_easy,queen_bee,hunter,easy,gender,該角色的性別是？,女,"[""女"",""男""]"
queen_bee_representative_s_tier_costume_easy,queen_bee,hunter,easy,representative_s_tier_costume,該角色擁有哪些時裝？,記憶的沉痾,"[""記憶的沉痾"",""炎火之怒"",""巴薩麗莎""]"
queen_bee_cn_release_date_hard,queen_bee,hunter,hard,cn_release_date,該角色的上線日期為？,2025-11-27,"[""2025-11-27"",""2018-08-23"",""2020-11-26""]"
